Date,Open,High,Low,Close,Adj Close,Volume
2008-11-28,,,,,14.209543622,
2008-12-01,,,,,14.830348926,
2008-12-02,,,,,15.313197495,
2008-12-03,,,,,15.354584516,
2008-12-04,,,,,15.326993169,
2008-12-05,,,,,15.51323476,
2008-12-08,,,,,14.961407823,
2008-12-09,,,,,14.326806846,
2008-12-10,,,,,14.140565255,
2008-12-11,,,,,14.395785213,
2008-12-12,,,,,14.830348926,
2008-12-15,,,,,14.726881375,
2008-12-16,,,,,14.48545709,
2008-12-17,,,,,14.554435457,
2008-12-18,,,,,14.48545709,
2008-12-19,,,,,14.313011172,
2008-12-22,,,,,13.864651786,
2008-12-23,,,,,13.657716685,
2008-12-26,,,,,13.243846482,
2008-12-29,,,,,12.898954647,
2008-12-30,,,,,13.098991912,
2009-01-02,,,,,14.161258765,
2009-01-05,,,,,14.347500356,
2009-01-06,,,,,13.588738318,
2009-01-07,,,,,13.105889748,
2009-01-08,,,,,13.33351836,
2009-01-09,,,,,13.285233503,
2009-01-12,,,,,13.450781584,
2009-01-13,,,,,13.795673419,
2009-01-14,,,,,13.933630153,
2009-01-15,,,,,13.795673419,
2009-01-16,,,,,14.057791214,
2009-01-19,,,,,13.361109707,
2009-01-20,,,,,13.547351298,
2009-01-21,,,,,13.968119337,
2009-01-22,,,,,14.278521989,
2009-01-23,,,,,14.816553252,
2009-01-26,,,,,14.692392192,
2009-01-27,,,,,14.278521989,
2009-01-28,,,,,13.664614522,
2009-01-29,,,,,13.864651786,
2009-01-30,,,,,13.726695052,
2009-02-02,,,,,13.657716685,
2009-02-03,,,,,13.740490726,
2009-02-04,,,,,13.809469093,
2009-02-05,,,,,14.106076071,
2009-02-06,,,,,14.761370559,
2009-02-09,,,,,14.450967907,
2009-02-10,,,,,14.48545709,
2009-02-11,,,,,14.319909009,
2009-02-12,,,,,14.52684411,
2009-02-13,,,,,14.692392192,
2009-02-16,,,,,14.547537621,
2009-02-17,,,,,14.48545709,
2009-02-18,,,,,14.48545709,
2009-02-19,,,,,14.637209498,
2009-02-20,,,,,14.48545709,
2009-02-25,,,,,14.657903008,
2009-02-26,,,,,14.726881375,
2009-02-27,,,,,14.96830566,
2009-03-02,,,,,14.987160678,
2009-03-03,,,,,14.844425815,
2009-03-04,,,,,14.844425815,
2009-03-05,,,,,14.380537508,
2009-03-06,,,,,14.380537508,
2009-03-09,,,,,14.166435213,
2009-03-10,,,,,14.880109531,
2009-03-11,,,,,14.823015585,
2009-03-12,,,,,15.251220176,
2009-03-13,,,,,15.065664853,
2009-03-16,,,,,14.558956088,
2009-03-17,,,,,15.486732701,
2009-03-18,,,,,15.322587608,
2009-03-19,,,,,15.558100133,
2009-03-20,,,,,15.343997838,
2009-03-23,,,,,16.114766101,
2009-03-24,,,,,15.84356986,
2009-03-25,,,,,16.057672156,
2009-03-26,,,,,16.02198844,
2009-03-27,,,,,16.036261926,
2009-03-30,,,,,15.900663806,
2009-03-31,,,,,16.164723304,
2009-04-01,,,,,16.271774451,
2009-04-02,,,,,16.093355872,
2009-04-03,,,,,15.879253576,
2009-04-06,,,,,15.700834997,
2009-04-07,,,,,15.807886144,
2009-04-08,,,,,16.343141883,
2009-04-09,,,,,16.33600514,
2009-04-13,,,,,16.243227479,
2009-04-14,,,,,16.050535413,
2009-04-15,,,,,16.20040702,
2009-04-16,,,,,16.414509315,
2009-04-17,,,,,16.771346474,
2009-04-20,,,,,16.62861161,
2009-04-22,,,,,17.213824551,
2009-04-23,,,,,17.663439372,
2009-04-24,,,,,17.984592815,
2009-04-27,,,,,17.670576115,
2009-04-28,,,,,18.37711369,
2009-04-29,,,,,19.247796358,
2009-04-30,,,,,18.555532269,
2009-05-04,,,,,19.45476191,
2009-05-05,,,,,19.440488424,
2009-05-06,,,,,19.247796358,
2009-05-07,,,,,18.769634565,
2009-05-08,,,,,19.654590719,
2009-05-11,,,,,19.804462326,
2009-05-12,,,,,19.269206587,
2009-05-13,,,,,19.055104292,
2009-05-14,,,,,19.518992599,
2009-05-15,,,,,19.76877861,
2009-05-18,,,,,20.596640819,
2009-05-19,,,,,20.125615769,
2009-05-20,,,,,19.911513473,
2009-05-21,,,,,19.197839155,
2009-05-22,,,,,19.269206587,
2009-05-25,,,,,19.376257735,
2009-05-26,,,,,19.633180489,
2009-05-27,,,,,19.411941451,
2009-05-28,,,,,19.411941451,
2009-05-29,,,,,18.484164837,
2009-06-01,,,,,18.798181537,
2009-06-02,,,,,18.519848553,
2009-06-03,,,,,18.22010534,
2009-06-04,,,,,18.619762958,
2009-06-05,,,,,18.205831853,
2009-06-08,,,,,18.769634565,
2009-06-09,,,,,18.412797406,
2009-06-10,,,,,18.448481121,
2009-06-12,,,,,18.555532269,
2009-06-15,,,,,18.769634565,
2009-06-16,,,,,18.719677362,
2009-06-17,,,,,18.626899701,
2009-06-18,,,,,18.51271181,
2009-06-19,,,,,18.270062542,
2009-06-22,,,,,17.891815153,
2009-06-23,,,,,17.663439372,
2009-06-24,,,,,17.799037492,
2009-06-25,,,,,18.484164837,
2009-06-26,,,,,18.762497821,
2009-06-29,,,,,18.755361078,
2009-06-30,,,,,18.455617865,
2009-07-01,,,,,18.412797406,
2009-07-02,,,,,18.35570346,
2009-07-03,,,,,18.127327678,
2009-07-06,,,,,18.320019744,
2009-07-07,,,,,18.484164837,
2009-07-08,,,,,18.412797406,
2009-07-10,,,,,18.19869511,
2009-07-13,,,,,18.484164837,
2009-07-14,,,,,18.769634565,
2009-07-15,,,,,19.697411178,
2009-07-16,,,,,19.897239987,
2009-07-17,,,,,20.125615769,
2009-07-20,,,,,20.054248337,
2009-07-21,,,,,20.047111594,
2009-07-22,,,,,19.447625167,
2009-07-23,,,,,19.697411178,
2009-07-24,,,,,19.554676314,
2009-07-27,,,,,19.553599694,
2009-07-28,,,,,19.087343963,
2009-07-29,,,,,19.291330845,
2009-07-30,,,,,19.560884939,
2009-07-31,,,,,19.415180024,
2009-08-03,,,,,19.823153788,
2009-08-04,,,,,20.391402959,
2009-08-05,,,,,20.398688205,
2009-08-06,,,,,20.143704602,
2009-08-07,,,,,20.325835747,
2009-08-10,,,,,20.755665248,
2009-08-11,,,,,20.90865541,
2009-08-12,,,,,21.119927538,
2009-08-13,,,,,21.345770157,
2009-08-14,,,,,21.382196386,
2009-08-17,,,,,21.673606218,
2009-08-18,,,,,21.272917699,
2009-08-19,,,,,21.389481632,
2009-08-20,,,,,21.440478352,
2009-08-21,,,,,21.571612777,
2009-08-24,,,,,22.001442278,
2009-08-25,,,,,21.782884904,
2009-08-26,,,,,21.637179989,
2009-08-27,,,,,21.564327531,
2009-08-28,,,,,22.074294736,
2009-08-31,,,,,22.212714406,
2009-09-01,,,,,22.147147194,
2009-09-02,,,,,22.037868507,
2009-09-03,,,,,22.037868507,
2009-09-04,,,,,22.045153753,
2009-09-08,,,,,22.547835712,
2009-09-09,,,,,22.511409483,
2009-09-10,,,,,22.853816035,
2009-09-11,,,,,22.402130796,
2009-09-14,,,,,22.729966857,
2009-09-15,,,,,22.744537348,
2009-09-16,,,,,22.584261941,
2009-09-17,,,,,22.657114399,
2009-09-18,,,,,22.788248823,
2009-09-21,,,,,22.729966857,
2009-09-22,,,,,22.766393086,
2009-09-23,,,,,22.62068817,
2009-09-24,,,,,22.729966857,
2009-09-25,,,,,22.839245544,
2009-09-28,,,,,22.941238985,
2009-09-29,,,,,22.890242264,
2009-09-30,,,,,23.276360291,
2009-10-01,,,,,23.31278652,
2009-10-02,,,,,23.545914385,
2009-10-05,,,,,23.8664652,
2009-10-06,,,,,23.968458641,
2009-10-07,,,,,23.859179954,
2009-10-08,,,,,23.895606183,
2009-10-09,,,,,23.859179954,
2009-10-13,,,,,24.085022573,
2009-10-14,,,,,24.624130762,
2009-10-15,,,,,24.784406169,
2009-10-16,,,,,24.689697974,
2009-10-19,,,,,24.500281583,
2009-10-20,,,,,24.223442243,
2009-10-21,,,,,24.325435684,
2009-10-22,,,,,23.677048809,
2009-10-23,,,,,23.167081604,
2009-10-26,,,,,23.320071766,
2009-10-27,,,,,23.057802917,
2009-10-28,,,,,22.795534069,
2009-10-29,,,,,23.065088163,
2009-10-30,,,,,22.984950459,
2009-11-03,,,,,22.963094722,
2009-11-04,,,,,23.604196351,
2009-11-05,,,,,23.895606183,
2009-11-06,,,,,24.041311099,
2009-11-09,,,,,24.259868472,
2009-11-10,,,,,24.041311099,
2009-11-11,,,,,23.968458641,
2009-11-12,,,,,23.203507833,
2009-11-13,,,,,23.232648816,
2009-11-16,,,,,24.259868472,
2009-11-17,,,,,24.405573388,
2009-11-18,,,,,24.172445523,
2009-11-19,,,,,24.369147159,
2009-11-23,,,,,24.711553711,
2009-11-24,,,,,24.492996337,
2009-11-25,,,,,24.922825839,
2009-11-26,,,,,24.150589785,
2009-11-27,,,,,24.478425846,
2009-11-30,,,,,24.441999617,
2009-12-01,,,,,25.206950425,
2009-12-02,,,,,25.789770088,
2009-12-03,,,,,25.789770088,
2009-12-04,,,,,25.877193037,
2009-12-07,,,,,25.862622545,
2009-12-08,,,,,25.971901232,
2009-12-09,,,,,26.04475369,
2009-12-10,,,,,26.008327461,
2009-12-11,,,,,26.372589751,
2009-12-14,,,,,26.700425811,
2009-12-15,,,,,27.683933992,
2009-12-16,,,,,27.720360221,
2009-12-17,,,,,26.518294666,
2009-12-18,,,,,26.591147124,
2009-12-21,,,,,26.452727454,
2009-12-22,,,,,26.948124168,
2009-12-23,,,,,26.955409414,
2009-12-28,,,,,26.955409414,
2009-12-29,,,,,26.773278269,
2009-12-30,,,,,26.452727454,
2010-01-04,,,,,27.611081534,
2010-01-05,,,,,27.261389737,
2010-01-06,,,,,27.596511043,
2010-01-07,,,,,26.663999582,
2010-01-08,,,,,26.226884835,
2010-01-11,,,,,25.702347138,
2010-01-12,,,,,26.299737293,
2010-01-13,,,,,25.942760249,
2010-01-14,,,,,25.862622545,
2010-01-15,,,,,25.614924189,
2010-01-18,,,,,25.571212714,
2010-01-19,,,,,26.263311064,
2010-01-20,,,,,25.789770088,
2010-01-21,,,,,25.498360256,
2010-01-22,,,,,25.71691763,
2010-01-26,,,,,24.33272093,
2010-01-27,,,,,25.447363536,
2010-01-28,,,,,25.134097967,
2010-01-29,,,,,24.726124203,
2010-02-01,,,,,24.864543873,
2010-02-02,,,,,25.316229111,
2010-02-03,,,,,25.680491401,
2010-02-04,,,,,24.769835677,
2010-02-05,,,,,24.114163556,
2010-02-08,,,,,24.405573388,
2010-02-09,,,,,24.296294701,
2010-02-10,,,,,24.172445523,
2010-02-11,,,,,24.696983219,
2010-02-12,,,,,24.041311099,
2010-02-17,,,,,25.243376654,
2010-02-18,,,,,25.010248788,
2010-02-19,,,,,25.075816,
2010-02-22,,,,,25.316229111,
2010-02-23,,,,,25.032104526,
2010-02-24,,,,,25.061245509,
2010-02-25,,,,,24.624130762,
2010-02-26,,,,,24.259868472,
2010-03-01,,,,,25.068530755,
2010-03-02,,,,,25.412723171,
2010-03-03,,,,,25.897983748,
2010-03-04,,,,,26.054760243,
2010-03-05,,,,,26.039829148,
2010-03-08,,,,,25.532171928,
2010-03-09,,,,,25.382860981,
2010-03-10,,,,,25.569499665,
2010-03-11,,,,,25.681482875,
2010-03-12,,,,,25.390326529,
2010-03-15,,,,,25.711345065,
2010-03-16,,,,,25.905449296,
2010-03-17,,,,,26.323519947,
2010-03-18,,,,,26.129415716,
2010-03-19,,,,,26.256330021,
2010-03-22,,,,,26.390709873,
2010-03-23,,,,,26.398175421,
2010-03-24,,,,,26.241398926,
2010-03-25,,,,,26.368313231,
2010-03-26,,,,,26.816246072,
2010-03-29,,,,,26.958091472,
2010-03-30,,,,,26.823711619,
2010-03-31,,,,,26.950625924,
2010-04-01,,,,,26.413106515,
2010-04-05,,,,,26.90583264,
2010-04-06,,,,,27.099936871,
2010-04-07,,,,,27.458283144,
2010-04-08,,,,,26.950625924,
2010-04-09,,,,,26.502693083,
2010-04-12,,,,,26.42803761,
2010-04-13,,,,,26.622141841,
2010-04-14,,,,,26.271261116,
2010-04-15,,,,,26.726659504,
2010-04-16,,,,,26.20407119,
2010-04-19,,,,,26.189140095,
2010-04-20,,,,,26.487761989,
2010-04-22,,,,,27.137264608,
2010-04-23,,,,,27.719577301,
2010-04-26,,,,,26.726659504,
2010-04-27,,,,,26.390709873,
2010-04-28,,,,,26.898367093,
2010-04-29,,,,,27.629990733,
2010-04-30,,,,,27.547869712,
2010-05-03,,,,,27.771836133,
2010-05-04,,,,,27.41348986,
2010-05-05,,,,,27.249247818,
2010-05-06,,,,,27.323903292,
2010-05-07,,,,,27.622525186,
2010-05-10,,,,,27.66731847,
2010-05-11,,,,,27.697180659,
2010-05-12,,,,,27.622525186,
2010-05-13,,,,,28.227234521,
2010-05-14,,,,,28.36907992,
2010-05-17,,,,,29.287342244,
2010-05-18,,,,,28.705029551,
2010-05-19,,,,,28.36907992,
2010-05-20,,,,,27.995802553,
2010-05-21,,,,,27.682249564,
2010-05-24,,,,,27.398558765,
2010-05-25,,,,,27.480679786,
2010-05-26,,,,,27.495610881,
2010-05-27,,,,,27.547869712,
2010-05-28,,,,,28.1451135,
2010-05-31,,,,,28.294424447,
2010-06-01,,,,,27.435886502,
2010-06-02,,,,,27.211920081,
2010-06-04,,,,,26.995419208,
2010-06-07,,,,,27.794232775,
2010-06-08,,,,,28.122716858,
2010-06-09,,,,,27.435886502,
2010-06-10,,,,,27.809163869,
2010-06-11,,,,,27.921147079,
2010-06-14,,,,,27.831560511,
2010-06-15,,,,,27.958474816,
2010-06-16,,,,,29.190290129,
2010-06-17,,,,,29.824861653,
2010-06-18,,,,,29.86218939,
2010-06-21,,,,,30.534088651,
2010-06-22,,,,,30.631140767,
2010-06-23,,,,,30.608744125,
2010-06-24,,,,,29.86218939,
2010-06-25,,,,,30.213070115,
2010-06-28,,,,,30.59381303,
2010-06-29,,,,,29.869654937,
2010-06-30,,,,,29.86218939,
2010-07-01,,,,,29.600895233,
2010-07-02,,,,,30.011500337,
2010-07-05,,,,,29.488912022,
2010-07-06,,,,,30.048828074,
2010-07-07,,,,,29.794999464,
2010-07-08,,,,,29.339601075,
2010-07-12,,,,,29.152962392,
2010-07-13,,,,,30.011500337,
2010-07-14,,,,,31.429954333,
2010-07-15,,,,,30.832710545,
2010-07-16,,,,,30.392243251,
2010-07-19,,,,,30.608744125,
2010-07-20,,,,,30.668468503,
2010-07-21,,,,,29.854723842,
2010-07-22,,,,,30.011500337,
2010-07-23,,,,,30.646071861,
2010-07-26,,,,,30.944693755,
2010-07-27,,,,,31.989870384,
2010-07-28,,,,,32.38585203,
2010-07-29,,,,,33.804155151,
2010-07-30,,,,,34.661204631,
2010-08-02,,,,,33.751063591,
2010-08-03,,,,,33.788986134,
2010-08-04,,,,,34.410915845,
2010-08-05,,,,,34.592944053,
2010-08-06,,,,,34.592944053,
2010-08-09,,,,,33.561450874,
2010-08-10,,,,,32.310006943,
2010-08-11,,,,,32.72715492,
2010-08-12,,,,,32.135563244,
2010-08-13,,,,,31.619816654,
2010-08-16,,,,,32.294837926,
2010-08-17,,,,,32.560295729,
2010-08-18,,,,,32.909183128,
2010-08-19,,,,,33.531112839,
2010-08-20,,,,,33.523528331,
2010-08-23,,,,,33.371838157,
2010-08-24,,,,,32.742323937,
2010-08-25,,,,,31.968704053,
2010-08-26,,,,,31.892858966,
2010-08-27,,,,,32.082471683,
2010-08-30,,,,,32.302422434,
2010-08-31,,,,,32.082471683,
2010-09-01,,,,,32.61338729,
2010-09-02,,,,,32.749908446,
2010-09-03,,,,,32.84092255,
2010-09-06,,,,,32.537542203,
2010-09-08,,,,,32.234161856,
2010-09-09,,,,,32.249330874,
2010-09-10,,,,,33.288408562,
2010-09-13,,,,,33.826908677,
2010-09-14,,,,,33.971014342,
2010-09-15,,,,,34.737049718,
2010-09-16,,,,,34.812894805,
2010-09-17,,,,,34.661204631,
2010-09-20,,,,,35.305887869,
2010-09-21,,,,,34.964584978,
2010-09-22,,,,,34.661204631,
2010-09-23,,,,,34.44125388,
2010-09-24,,,,,34.812894805,
2010-09-27,,,,,35.040430065,
2010-09-28,,,,,34.972169487,
2010-09-29,,,,,35.449993533,
2010-09-30,,,,,34.509514458,
2010-10-01,,,,,35.267965325,
2010-10-04,,,,,35.571345672,
2010-10-05,,,,,36.587669834,
2010-10-06,,,,,36.238782435,
2010-10-07,,,,,36.405641626,
2010-10-08,,,,,36.405641626,
2010-10-11,,,,,36.921388216,
2010-10-13,,,,,36.89863469,
2010-10-14,,,,,36.405641626,
2010-10-15,,,,,36.026416192,
2010-10-18,,,,,35.950571106,
2010-10-19,,,,,36.026416192,
2010-10-20,,,,,36.026416192,
2010-10-21,,,,,37.23993758,
2010-10-22,,,,,35.760958389,
2010-10-25,,,,,35.647190759,
2010-10-26,,,,,36.405641626,
2010-10-27,,,,,35.465162551,
2010-10-28,,,,,35.723035845,
2010-10-29,,,,,36.936557233,
2010-11-01,,,,,36.936557233,
2010-11-03,,,,,36.746944516,
2010-11-04,,,,,37.315782667,
2010-11-05,,,,,36.89863469,
2010-11-08,,,,,36.466317695,
2010-11-09,,,,,36.860712146,
2010-11-10,,,,,36.216028909,
2010-11-11,,,,,35.002507522,
2010-11-12,,,,,34.812894805,
2010-11-16,,,,,34.092366481,
2010-11-17,,,,,35.267965325,
2010-11-18,,,,,34.979753996,
2010-11-19,,,,,35.495500585,
2010-11-22,,,,,34.881155383,
2010-11-23,,,,,34.509514458,
2010-11-24,,,,,35.192120238,
2010-11-25,,,,,34.888739892,
2010-11-26,,,,,35.078352608,
2010-11-29,,,,,35.495500585,
2010-11-30,,,,,34.949415961,
2010-12-01,,,,,36.253951453,
2010-12-02,,,,,36.481486713,
2010-12-03,,,,,36.633176886,
2010-12-06,,,,,37.004817811,
2010-12-07,,,,,36.398057117,
2010-12-08,,,,,35.495500585,
2010-12-09,,,,,34.509514458,
2010-12-10,,,,,34.509514458,
2010-12-13,,,,,34.858401857,
2010-12-14,,,,,35.040430065,
2010-12-15,,,,,34.130289024,
2010-12-16,,,,,35.267965325,
2010-12-17,,,,,35.571345672,
2010-12-20,,,,,36.026416192,
2010-12-21,,,,,36.102261279,
2010-12-22,,,,,36.079507753,
2010-12-23,,,,,35.609268215,
2010-12-27,,,,,34.608113071,
2010-12-28,,,,,35.305887869,
2010-12-29,,,,,36.049169718,
2010-12-30,,,,,36.170521857,
2011-01-03,,,,,37.46747284,
2011-01-04,,,,,37.846698274,
2011-01-05,,,,,37.391627753,
2011-01-06,,,,,35.897479545,
2011-01-07,,,,,35.647190759,
2011-01-10,,,,,35.419655499,
2011-01-11,,,,,35.154197695,
2011-01-12,,,,,34.888739892,
2011-01-13,,,,,34.774972261,
2011-01-14,,,,,34.737049718,
2011-01-17,,,,,35.222458273,
2011-01-18,,,,,34.661204631,
2011-01-19,,,,,34.244056654,
2011-01-20,,,,,33.455267753,
2011-01-21,,,,,33.06845781,
2011-01-24,,,,,34.130289024,
2011-01-26,,,,,34.168211568,
2011-01-27,,,,,33.333915614,
2011-01-28,,,,,33.030535267,
2011-01-31,,,,,32.38585203,
2011-02-01,,,,,32.916767637,
2011-02-02,,,,,31.779091336,
2011-02-03,,,,,31.096485556,
2011-02-04,,,,,30.793105209,
2011-02-07,,,,,30.944795382,
2011-02-08,,,,,31.741168793,
2011-02-09,,,,,31.096485556,
2011-02-10,,,,,31.081316538,
2011-02-11,,,,,32.120394226,
2011-02-14,,,,,31.748753301,
2011-02-15,,,,,32.401021047,
2011-02-16,,,,,33.29599307,
2011-02-17,,,,,33.091211336,
2011-02-18,,,,,33.144302897,
2011-02-21,,,,,32.833338041,
2011-02-22,,,,,32.916767637,
2011-02-23,,,,,33.29599307,
2011-02-24,,,,,32.522373186,
2011-02-25,,,,,32.61338729,
2011-02-28,,,,,32.014211105,
2011-03-01,,,,,32.067302666,
2011-03-02,,,,,32.578538168,
2011-03-03,,,,,32.974700649,
2011-03-04,,,,,33.355327347,
2011-03-09,,,,,33.829168746,
2011-03-10,,,,,34.32631382,
2011-03-11,,,,,35.110870891,
2011-03-14,,,,,35.6701591,
2011-03-15,,,,,35.732302234,
2011-03-16,,,,,35.732302234,
2011-03-17,,,,,35.413818671,
2011-03-18,,,,,35.724534343,
2011-03-21,,,,,35.188549809,
2011-03-22,,,,,35.460426022,
2011-03-23,,,,,35.499265481,
2011-03-24,,,,,35.872124287,
2011-03-25,,,,,35.258460835,
2011-03-28,,,,,34.450600089,
2011-03-29,,,,,35.499265481,
2011-03-30,,,,,35.88766007,
2011-03-31,,,,,35.732302234,
2011-04-01,,,,,36.237215201,
2011-04-04,,,,,36.819807085,
2011-04-05,,,,,36.361501469,
2011-04-06,,,,,35.576944399,
2011-04-07,,,,,35.250692943,
2011-04-08,,,,,35.273996619,
2011-04-11,,,,,34.877834137,
2011-04-12,,,,,34.870066246,
2011-04-13,,,,,35.343907645,
2011-04-14,,,,,34.971048839,
2011-04-15,,,,,34.722476302,
